cell_id,time_step,gene_1_mRNA,gene_1_protein,gene_2_mRNA,gene_2_protein,replicate,clone_id
11710,36,1,13638,0,59916,2,5710
11710,37,1,13966,0,59018,2,5710
11710,38,1,14331,0,58080,2,5710
11710,39,1,14681,0,57220,2,5710
11710,40,1,15018,0,56335,2,5710
11710,41,1,15287,0,55405,2,5710
11710,42,1,15607,0,54584,2,5710
11710,43,1,15899,0,53715,2,5710
11710,44,1,16189,1,53122,2,5710
11710,45,1,16355,2,53170,2,5710
11710,46,1,16656,2,53407,2,5710
11710,47,1,17018,1,53442,2,5710
11710,48,1,17308,1,53195,2,5710
11711,0,3,34042,2,71356,2,5711
11711,1,2,34998,2,71284,2,5711
11711,2,2,35604,3,71687,2,5711
11711,3,2,36243,5,72559,2,5711
11711,4,1,36365,5,74621,2,5711
11711,5,0,36310,5,76209,2,5711
11711,6,0,35744,4,77659,2,5711
11711,7,0,35150,4,78663,2,5711
11711,8,0,34665,4,79773,2,5711
11711,9,0,34140,5,81185,2,5711
11711,10,0,33575,4,82335,2,5711
11711,11,0,33111,4,83188,2,5711
11711,12,0,32603,4,84132,2,5711
11711,13,0,32079,3,84717,2,5711
11711,14,0,31625,3,85068,2,5711
11711,15,0,31134,3,85415,2,5711
11711,16,0,30610,3,85856,2,5711
11711,17,0,30142,2,86113,2,5711
11711,18,0,29683,3,85978,2,5711
11711,19,0,29242,2,85843,2,5711
11711,20,0,28774,1,85564,2,5711
11711,21,0,28283,2,84876,2,5711
11711,22,0,27858,2,84711,2,5711
11711,23,1,27869,2,84573,2,5711
11711,24,1,28063,2,84441,2,5711
11711,25,2,28235,2,84578,2,5711
11711,26,2,29341,2,84345,2,5711
11711,27,1,29447,2,84140,2,5711
11711,28,1,29492,2,83937,2,5711
11711,29,1,29616,2,83790,2,5711
11711,30,0,29269,2,83621,2,5711
11711,31,0,28809,3,83646,2,5711
11711,32,0,28388,1,83638,2,5711
11711,33,0,27961,1,82981,2,5711
11711,34,0,27533,1,82221,2,5711
11711,35,0,27127,0,81494,2,5711
11711,36,0,26724,1,80740,2,5711
11711,37,0,26315,1,80056,2,5711
11711,38,0,25935,1,79388,2,5711
11711,39,0,25510,1,78723,2,5711
11711,40,0,25147,1,78024,2,5711
11711,41,0,24772,2,77509,2,5711
11711,42,0,24359,4,78328,2,5711
11711,43,0,23985,2,78899,2,5711
11711,44,0,23639,3,79233,2,5711
11711,45,0,23268,4,79788,2,5711
11711,46,0,22945,3,80701,2,5711
11711,47,0,22620,1,80897,2,5711
11711,48,0,22266,2,80546,2,5711
11712,0,0,17633,2,28778,2,5712
11712,1,0,17368,4,29895,2,5712
11712,2,0,17119,5,31863,2,5712
11712,3,0,16852,5,34438,2,5712
11712,4,0,16590,5,36257,2,5712
11712,5,0,16361,4,38276,2,5712
11712,6,0,16104,4,39901,2,5712
11712,7,2,16195,5,41819,2,5712
11712,8,2,17107,5,43631,2,5712
11712,9,2,18019,5,45745,2,5712
11712,10,1,18706,2,46730,2,5712
11712,11,1,18875,3,47185,2,5712
11712,12,1,19127,2,47938,2,5712
11712,13,1,19387,3,48538,2,5712
11712,14,1,19646,2,49099,2,5712
11712,15,1,19913,2,49499,2,5712
11712,16,0,20066,1,49296,2,5712
11712,17,0,19744,2,49284,2,5712
11712,18,0,19435,3,49797,2,5712
11712,19,0,19159,3,50662,2,5712
11712,20,1,19328,3,51628,2,5712
11712,21,1,19558,3,52476,2,5712
11712,22,1,19854,2,52671,2,5712
11712,23,1,20099,0,52308,2,5712
11712,24,1,20350,0,51531,2,5712
11712,25,1,20607,0,50705,2,5712
11712,26,1,20898,0,49900,2,5712
11712,27,1,21111,0,49123,2,5712
11712,28,1,21314,0,48353,2,5712
11712,29,1,21550,0,47624,2,5712
11712,30,1,21758,0,46910,2,5712
11712,31,1,21950,0,46199,2,5712
11712,32,2,22449,1,45548,2,5712
11712,33,2,23201,1,45417,2,5712
11712,34,2,23955,2,45862,2,5712
11712,35,3,25008,2,46308,2,5712
11712,36,2,25753,3,46844,2,5712
11712,37,2,26392,3,47749,2,5712
11712,38,1,26873,3,48792,2,5712
11712,39,1,27006,3,49767,2,5712
11712,40,1,27165,2,50446,2,5712
11712,41,1,27276,3,50849,2,5712
11712,42,1,27357,3,51774,2,5712
11712,43,1,27557,2,52465,2,5712
11712,44,1,27715,2,53152,2,5712
11712,45,1,27844,1,53324,2,5712
11712,46,0,27730,1,53057,2,5712
11712,47,0,27272,1,52761,2,5712
11712,48,1,26853,3,53394,2,5712
11713,0,2,32208,4,79100,2,5713
11713,1,2,32895,1,79144,2,5713
11713,2,2,33445,0,78051,2,5713
11713,3,2,34048,0,76822,2,5713
11713,4,2,34676,1,75789,2,5713
11713,5,1,35244,3,75892,2,5713
11713,6,0,34870,3,76377,2,5713
11713,7,0,34303,3,76858,2,5713
11713,8,0,33785,6,77614,2,5713
11713,9,0,33259,5,79655,2,5713
11713,10,0,32772,6,81723,2,5713
11713,11,0,32279,7,84304,2,5713
11713,12,0,31748,3,84990,2,5713
11713,13,0,31284,4,85914,2,5713
11713,14,0,30788,4,86785,2,5713
11713,15,0,30326,3,88106,2,5713
11713,16,1,30071,3,88383,2,5713
11713,17,1,30150,4,88817,2,5713
11713,18,1,30211,4,89296,2,5713
11713,19,1,30292,4,90072,2,5713
11713,20,1,30397,4,90936,2,5713
11713,21,1,30476,6,92288,2,5713
11713,22,1,30559,6,93981,2,5713
11713,23,1,30684,6,95930,2,5713
11713,24,1,30749,6,97812,2,5713
11713,25,1,30434,7,100029,2,5713
11713,26,1,30532,7,102406,2,5713
11713,27,1,30574,5,104337,2,5713
11713,28,1,30665,4,105155,2,5713
11713,29,1,30731,4,105776,2,5713
11713,30,1,30804,4,106140,2,5713
11713,31,1,30901,3,106366,2,5713
11713,32,1,30993,3,106381,2,5713
11713,33,0,30612,1,106145,2,5713
11713,34,0,30135,1,105078,2,5713
11713,35,0,29672,1,104023,2,5713
11713,36,1,29336,1,102925,2,5713
11713,37,0,29378,2,102440,2,5713
11713,38,0,28936,3,102288,2,5713
11713,39,0,28499,3,102327,2,5713
11713,40,0,28048,2,102385,2,5713
11713,41,0,27637,2,101959,2,5713
11713,42,0,27202,3,101758,2,5713
11713,43,0,26791,2,101770,2,5713
11713,44,0,26390,1,100948,2,5713
11713,45,0,25969,3,100375,2,5713
11713,46,0,25573,6,100967,2,5713
11713,47,0,25156,6,103208,2,5713
11713,48,0,24757,4,104580,2,5713
11714,0,1,31364,1,40951,2,5714
11714,1,2,31938,0,40510,2,5714
11714,2,1,32327,0,39859,2,5714
11714,3,1,32369,0,39240,2,5714
11714,4,1,32463,0,38687,2,5714
11714,5,3,32852,1,38489,2,5714
11714,6,3,34040,1,38457,2,5714
11714,7,2,35176,1,38370,2,5714
11714,8,2,35805,1,38303,2,5714
11714,9,2,36363,2,38543,2,5714
11714,10,2,36896,0,38220,2,5714
11714,11,3,37843,0,37634,2,5714
11714,12,2,38743,0,37063,2,5714
11714,13,2,39238,0,36519,2,5714
11714,14,2,39835,0,35963,2,5714
11714,15,2,40366,0,35393,2,5714
11714,16,2,40805,1,35430,2,5714
11714,17,2,41213,1,35470,2,5714
11714,18,2,41709,0,34954,2,5714
11714,19,3,42257,1,34776,2,5714
11714,20,3,43329,1,34766,2,5714
11714,21,3,44457,1,34789,2,5714
11714,22,3,45452,1,34763,2,5714
11714,23,4,46554,1,34790,2,5714
11714,24,4,47693,1,34829,2,5714
11714,25,4,49151,2,35021,2,5714
11714,26,2,49851,3,36176,2,5714
11714,27,2,50166,2,36917,2,5714
11714,28,3,50675,3,37902,2,5714
11714,29,2,51089,2,38746,2,5714
11714,30,2,51431,1,38872,2,5714
11714,31,2,51745,1,38960,2,5714
11714,32,2,52095,2,38950,2,5714
11714,33,2,52398,2,39387,2,5714
11714,34,2,52640,1,39970,2,5714
11714,35,2,52938,1,39949,2,5714
11714,36,1,52954,2,40354,2,5714
11714,37,1,52670,4,41278,2,5714
11714,38,1,52390,2,42314,2,5714
11714,39,0,51937,1,42595,2,5714
11714,40,0,51135,2,42684,2,5714
11714,41,0,50371,4,43203,2,5714
11714,42,0,49618,3,44476,2,5714
11714,43,0,48880,4,45803,2,5714
11714,44,0,48107,2,46467,2,5714
11714,45,0,47389,4,47460,2,5714
11714,46,0,46637,5,49110,2,5714
11714,47,1,46332,4,50878,2,5714
11714,48,1,46216,3,52340,2,5714
11715,0,0,28313,0,77397,2,5715
11715,1,0,27902,1,76258,2,5715
11715,2,0,27496,1,75676,2,5715
11715,3,0,27068,3,75998,2,5715
11715,4,0,26656,4,76866,2,5715
11715,5,0,26250,3,77929,2,5715
11715,6,0,25852,2,78256,2,5715
11715,7,0,25473,2,78142,2,5715
11715,8,0,25093,2,78046,2,5715
11715,9,0,24721,2,77926,2,5715
11715,10,0,24370,3,77851,2,5715
11715,11,0,23960,1,77803,2,5715
11715,12,0,23621,1,77138,2,5715
11715,13,0,23284,1,76426,2,5715
11715,14,0,22917,2,76027,2,5715
11715,15,0,22571,2,76017,2,5715
11715,16,2,22346,2,75929,2,5715
11715,17,2,23123,2,75850,2,5715
11715,18,2,23879,5,76271,2,5715
11715,19,2,24642,5,77924,2,5715
11715,20,2,25351,3,78741,2,5715
11715,21,3,26253,3,79229,2,5715
11715,22,3,27571,4,80012,2,5715
11715,23,2,28583,3,80959,2,5715
11715,24,2,28876,4,81670,2,5715
11715,25,2,29603,3,82469,2,5715
11715,26,2,30307,3,82911,2,5715
11715,27,3,31084,3,83288,2,5715
11715,28,3,32256,3,83712,2,5715
11715,29,3,33407,4,84488,2,5715
11715,30,4,34723,3,85021,2,5715
11715,31,4,36316,4,85836,2,5715
11715,32,3,37834,4,86794,2,5715
11715,33,2,38483,4,87639,2,5715
11715,34,1,38566,4,88607,2,5715
11715,35,1,38518,3,89104,2,5715
11715,36,0,38224,1,89150,2,5715
11715,37,0,37658,1,88293,2,5715
11715,38,0,37094,1,87485,2,5715
11715,39,2,36605,0,86338,2,5715
11715,40,2,37132,3,85575,2,5715
11715,41,2,37672,2,85612,2,5715
11715,42,2,38144,5,86333,2,5715
11715,43,2,38668,5,87851,2,5715
11715,44,2,39174,7,90201,2,5715
11715,45,2,39787,5,92115,2,5715
11715,46,1,40085,6,93710,2,5715
11715,47,1,40023,6,95936,2,5715
11715,48,1,39949,7,97845,2,5715
11716,0,0,23875,3,59699,2,5716
11716,1,0,23529,4,60598,2,5716
11716,2,0,23173,4,61877,2,5716
11716,3,0,22816,4,63149,2,5716
11716,4,0,22448,4,64385,2,5716
11716,5,0,22126,4,65633,2,5716
11716,6,0,21797,3,66566,2,5716
11716,7,0,21465,3,67228,2,5716
11716,8,0,21123,1,67160,2,5716
11716,9,0,20801,0,66538,2,5716
11716,10,0,20478,0,65556,2,5716
11716,11,0,20158,0,64534,2,5716
11716,12,0,19860,1,63557,2,5716
11716,13,1,19737,0,62910,2,5716
11716,14,1,19967,1,62496,2,5716
11716,15,1,20166,1,62150,2,5716
11716,16,1,20394,1,61762,2,5716
11716,17,1,20590,2,61387,2,5716
11716,18,1,20840,2,61521,2,5716
11716,19,1,21064,2,61659,2,5716
11716,20,1,21290,2,61859,2,5716
11716,21,1,21520,2,62038,2,5716
11716,22,0,21348,3,62308,2,5716
11716,23,1,21066,4,63484,2,5716
11716,24,0,21146,4,64727,2,5716
11716,25,0,20826,4,65936,2,5716
11716,26,0,20527,3,66608,2,5716
11716,27,0,20197,4,67533,2,5716
11716,28,0,19910,2,68036,2,5716
11716,29,0,19583,0,67982,2,5716
11716,30,0,19274,0,66995,2,5716
11716,31,0,18969,0,65931,2,5716
11716,32,0,18685,1,65016,2,5716
11716,33,0,18396,0,64050,2,5716
11716,34,1,18329,0,63053,2,5716
11716,35,1,18563,0,62110,2,5716
11716,36,1,18865,0,61183,2,5716
11716,37,1,19113,0,60305,2,5716
11716,38,1,19413,0,59342,2,5716
11716,39,1,20091,0,58439,2,5716
11716,40,1,20329,0,57517,2,5716
11716,41,1,20575,1,56707,2,5716
11716,42,1,20839,0,56191,2,5716
11716,43,1,21124,0,55288,2,5716
11716,44,1,21353,0,54714,2,5716
11716,45,1,21604,2,54520,2,5716
11716,46,1,21858,3,54909,2,5716
11716,47,1,22127,2,55743,2,5716
11716,48,1,22351,1,56014,2,5716
11717,0,3,30435,4,42972,2,5717
11717,1,2,31441,3,44257,2,5717
11717,2,2,31986,2,44953,2,5717
11717,3,1,32546,3,45545,2,5717
11717,4,2,33086,3,46408,2,5717
11717,5,2,33711,3,47434,2,5717
11717,6,2,34297,4,48750,2,5717
11717,7,2,35180,1,49199,2,5717
11717,8,2,35723,2,49213,2,5717
11717,9,2,36236,1,49528,2,5717
11717,10,1,36515,1,49365,2,5717
11717,11,0,36196,1,49132,2,5717
11717,12,0,35611,1,48968,2,5717
11717,13,0,35059,1,48782,2,5717
11717,14,0,34524,0,48329,2,5717
11717,15,0,34018,1,47698,2,5717
11717,16,0,33483,2,48017,2,5717
11717,17,0,32985,2,48361,2,5717
11717,18,0,32475,2,48733,2,5717
11717,19,0,31980,2,49050,2,5717
11717,20,0,31473,2,49387,2,5717
11717,21,0,30992,4,49895,2,5717
11717,22,0,30514,2,50555,2,5717
11717,23,0,30070,2,50862,2,5717
11717,24,0,29630,3,51410,2,5717
11717,25,0,29161,4,52364,2,5717
11717,26,0,28739,4,53867,2,5717
11717,27,1,28478,4,55255,2,5717
11717,28,1,28536,4,56502,2,5717
11717,29,1,28671,3,57665,2,5717
11717,30,1,28738,5,59021,2,5717
11717,31,2,29054,5,60897,2,5717
11717,32,2,29731,5,62769,2,5717
11717,33,2,30419,4,64365,2,5717
11717,34,2,30941,4,65585,2,5717
11717,35,3,31791,3,66404,2,5717
11717,36,2,32802,3,67012,2,5717
11717,37,3,33706,3,67678,2,5717
11717,38,3,34825,2,68265,2,5717
11717,39,3,35943,1,68347,2,5717
11717,40,3,37001,1,67875,2,5717
11717,41,3,38076,2,67648,2,5717
11717,42,3,39121,1,67674,2,5717
11717,43,3,40172,1,66904,2,5717
11717,44,2,41181,0,65943,2,5717
11717,45,2,41692,0,64952,2,5717
11717,46,1,41957,2,64793,2,5717
11717,47,2,42336,1,64673,2,5717
11717,48,2,42801,1,64209,2,5717
11718,0,2,32765,3,68263,2,5718
11718,1,2,33400,5,69303,2,5718
11718,2,2,34018,5,70939,2,5718
11718,3,1,34108,4,72612,2,5718
11718,4,1,34191,5,74182,2,5718
11718,5,1,34270,3,75313,2,5718
11718,6,1,34267,3,75980,2,5718
11718,7,1,34298,2,76338,2,5718
11718,8,1,34231,2,76305,2,5718
11718,9,1,34271,3,76682,2,5718
11718,10,1,34333,2,76421,2,5718
11718,11,0,34049,2,76350,2,5718
11718,12,0,33533,2,76271,2,5718
11718,13,0,33033,2,76301,2,5718
11718,14,0,32534,1,75950,2,5718
11718,15,0,32052,1,75339,2,5718
11718,16,0,31594,1,74735,2,5718
11718,17,0,31092,1,74176,2,5718
11718,18,0,30618,2,74092,2,5718
11718,19,0,30127,3,74526,2,5718
11718,20,0,29673,2,74498,2,5718
11718,21,0,29236,5,74942,2,5718
11718,22,0,28822,6,77061,2,5718
11718,23,0,28372,5,79208,2,5718
11718,24,0,27918,5,80297,2,5718
11718,25,0,27449,4,81585,2,5718
11718,26,0,26999,4,82488,2,5718
11718,27,0,26580,4,83253,2,5718
11718,28,0,26171,4,83887,2,5718
11718,29,0,25799,5,85629,2,5718
11718,30,0,25419,8,87020,2,5718
11718,31,1,25212,7,89906,2,5718
11718,32,0,25042,5,92196,2,5718
11718,33,0,24677,4,93077,2,5718
11718,34,0,24306,2,93234,2,5718
11718,35,1,24212,1,92497,2,5718
11718,36,1,24384,1,91656,2,5718
11718,37,1,24561,2,91288,2,5718
11718,38,0,24316,2,91017,2,5718
11718,39,0,23976,2,90730,2,5718
11718,40,0,23593,2,90500,2,5718
11718,41,0,23237,2,90286,2,5718
11718,42,1,23074,1,89464,2,5718
11718,43,1,23228,2,89066,2,5718
11718,44,1,23387,1,88332,2,5718
11718,45,0,23323,4,88378,2,5718
11718,46,0,22973,3,88971,2,5718
11718,47,0,22612,2,88778,2,5718
11718,48,1,22419,1,88019,2,5718
11719,0,1,17453,1,34532,2,5719
11719,1,1,17812,2,34749,2,5719
11719,2,1,18110,4,36119,2,5719
11719,3,1,18401,3,37428,2,5719
11719,4,1,18675,2,38369,2,5719
11719,5,1,18933,2,38973,2,5719
11719,6,1,19179,2,39460,2,5719
11719,7,0,19112,2,39922,2,5719
11719,8,1,19288,3,40493,2,5719
11719,9,1,19540,2,41035,2,5719
11719,10,1,19803,2,41507,2,5719
11719,11,1,20080,1,41779,2,5719
11719,12,2,20623,1,41463,2,5719
11719,13,2,21436,1,41363,2,5719
11719,14,2,22254,1,41253,2,5719
11719,15,3,23644,1,41412,2,5719
11719,16,2,24489,0,41002,2,5719
11719,17,1,24758,0,40407,2,5719
11719,18,1,24956,0,39781,2,5719
11719,19,1,25174,0,39172,2,5719
11719,20,1,25406,0,38621,2,5719
11719,21,0,25060,0,38008,2,5719
11719,22,0,24668,0,37404,2,5719
11719,23,0,24280,0,36831,2,5719
11719,24,0,23895,0,36269,2,5719
11719,25,0,23534,1,35845,2,5719
11719,26,0,23174,1,35440,2,5719
11719,27,0,22851,1,35550,2,5719
11719,28,0,22509,1,35537,2,5719
11719,29,0,22182,1,35535,2,5719
11719,30,1,21954,1,35517,2,5719
11719,31,1,22204,2,35577,2,5719
11719,32,2,22908,2,36187,2,5719
11719,33,2,23704,1,36658,2,5719
11719,34,1,24468,2,37182,2,5719
11719,35,1,24658,2,37729,2,5719
11719,36,1,24859,4,38593,2,5719
11719,37,0,24637,4,40217,2,5719
11719,38,0,24252,3,41685,2,5719
11719,39,0,23916,3,42719,2,5719
11719,40,0,23526,3,43719,2,5719
11719,41,0,23182,2,44386,2,5719
11719,42,0,22810,2,45015,2,5719
11719,43,0,22455,1,45241,2,5719
11719,44,0,22135,1,45143,2,5719
11719,45,0,21806,1,45010,2,5719
11719,46,0,21460,1,44865,2,5719
11719,47,0,21103,1,44708,2,5719
11719,48,0,20877,1,44580,2,5719
11720,0,2,23016,2,42078,2,5720
11720,1,2,23837,2,42570,2,5720
11720,2,2,24638,2,43272,2,5720
11720,3,1,25154,4,44330,2,5720
11720,4,1,25309,3,45619,2,5720
11720,5,1,25511,5,47068,2,5720
11720,6,0,25583,5,49118,2,5720
11720,7,0,25187,3,50670,2,5720
11720,8,0,24772,5,52453,2,5720
11720,9,0,24398,4,53990,2,5720
11720,10,0,24013,4,55388,2,5720
11720,11,1,24119,4,56836,2,5720
11720,12,1,24351,4,58130,2,5720
11720,13,1,24553,5,60023,2,5720
11720,14,1,24760,4,61773,2,5720
11720,15,1,24882,3,62813,2,5720
11720,16,1,25044,4,63820,2,5720
11720,17,1,25445,6,65636,2,5720
11720,18,1,25594,4,66971,2,5720
11720,19,1,25695,5,68514,2,5720
11720,20,1,25844,6,70626,2,5720
11720,21,1,26011,5,72756,2,5720
11720,22,1,26125,6,74783,2,5720
11720,23,1,26226,6,76877,2,5720
11720,24,1,26420,4,78328,2,5720
11720,25,1,26605,2,78538,2,5720
11720,26,1,27052,4,78683,2,5720
11720,27,1,27177,6,80057,2,5720
11720,28,2,27760,5,82017,2,5720
11720,29,1,28137,2,82579,2,5720
11720,30,1,28301,2,82502,2,5720
11720,31,1,28414,3,82585,2,5720
11720,32,1,28579,1,81954,2,5720
11720,33,1,28710,3,81713,2,5720
11720,34,1,28813,2,81535,2,5720
11720,35,1,28911,2,81098,2,5720
11720,36,1,29023,2,80900,2,5720
11720,37,1,29079,3,81272,2,5720
11720,38,1,29220,3,81412,2,5720
11720,39,0,29293,5,81824,2,5720
11720,40,0,28820,6,83435,2,5720
11720,41,0,28370,6,85780,2,5720
11720,42,0,27917,4,87013,2,5720
11720,43,1,28018,3,87844,2,5720
11720,44,1,28133,2,88007,2,5720
11720,45,1,28295,1,87231,2,5720
11720,46,1,28425,1,86544,2,5720
11720,47,1,28510,4,87194,2,5720
11720,48,1,28632,4,88383,2,5720
11721,0,0,31569,3,61218,2,5721
11721,1,0,31115,3,61902,2,5721
11721,2,0,30641,3,62587,2,5721
11721,3,0,30200,4,63461,2,5721
11721,4,0,29718,3,64175,2,5721
11721,5,0,29231,4,65192,2,5721
11721,6,0,28742,3,66174,2,5721
11721,7,0,28271,2,66322,2,5721
11721,8,0,27840,1,66211,2,5721
11721,9,0,27447,1,65800,2,5721
11721,10,0,27060,2,65588,2,5721
11721,11,0,26650,2,65655,2,5721
11721,12,0,26239,3,65899,2,5721
11721,13,0,25838,3,66621,2,5721
11721,14,0,25450,5,68115,2,5721
11721,15,0,25066,5,69886,2,5721
11721,16,0,24676,3,70922,2,5721
11721,17,0,24305,3,71503,2,5721
11721,18,1,23989,2,71605,2,5721
11721,19,1,24171,2,71609,2,5721
11721,20,1,24391,3,71791,2,5721
11721,21,1,24583,4,72477,2,5721
11721,22,1,24728,3,73237,2,5721
11721,23,0,24890,3,73802,2,5721
11721,24,0,24633,4,74498,2,5721
11721,25,0,24275,6,75846,2,5721
11721,26,0,23902,5,77432,2,5721
11721,27,1,23940,6,79343,2,5721
11721,28,1,24136,5,81019,2,5721
11721,29,3,24604,5,82410,2,5721
11721,30,3,25930,5,83936,2,5721
11721,31,2,26845,6,85949,2,5721
11721,32,2,27539,6,88005,2,5721
11721,33,2,28235,6,89949,2,5721
11721,34,2,28924,8,92542,2,5721
11721,35,2,29651,8,95388,2,5721
11721,36,2,30304,8,98307,2,5721
11721,37,2,30975,7,101015,2,5721
11721,38,2,31674,7,103137,2,5721
11721,39,2,32388,8,105507,2,5721
11721,40,2,33037,7,108370,2,5721
11721,41,2,33638,7,110553,2,5721
11721,42,2,34279,4,111710,2,5721
11721,43,1,34874,7,112616,2,5721
11721,44,1,34859,9,115932,2,5721
11721,45,0,34490,8,118978,2,5721
11721,46,1,34484,7,121403,2,5721
11721,47,1,34509,4,122046,2,5721
11721,48,0,34476,5,122480,2,5721
11722,0,1,27289,2,52251,2,5722
11722,1,0,27135,2,52585,2,5722
11722,2,0,26714,1,52709,2,5722
11722,3,0,26309,2,52620,2,5722
11722,4,0,25927,2,52926,2,5722
11722,5,0,25560,1,52970,2,5722
11722,6,0,25205,1,52727,2,5722
11722,7,0,24794,2,52541,2,5722
11722,8,0,24425,1,52459,2,5722
11722,9,0,24084,0,52182,2,5722
11722,10,0,23691,1,51805,2,5722
11722,11,0,23322,1,51545,2,5722
11722,12,1,23203,0,51008,2,5722
11722,13,1,23421,0,50255,2,5722
11722,14,1,23622,0,49465,2,5722
11722,15,1,23795,1,49258,2,5722
11722,16,0,23525,1,49126,2,5722
11722,17,0,23158,4,49154,2,5722
11722,18,0,22798,3,50204,2,5722
11722,19,0,22457,3,51189,2,5722
11722,20,0,22093,2,51989,2,5722
11722,21,0,21737,2,52299,2,5722
11722,22,1,21533,2,52615,2,5722
11722,23,1,21796,3,53237,2,5722
11722,24,1,22014,3,53959,2,5722
11722,25,1,22249,3,54760,2,5722
11722,26,0,22236,4,55624,2,5722
11722,27,0,21915,4,56963,2,5722
11722,28,0,21586,4,57876,2,5722
11722,29,0,21263,5,59843,2,5722
11722,30,0,20947,5,61653,2,5722
11722,31,0,20620,5,63538,2,5722
11722,32,0,20289,5,65171,2,5722
11722,33,0,20006,4,66673,2,5722
11722,34,0,19676,4,67883,2,5722
11722,35,0,19378,4,68912,2,5722
11722,36,0,19077,4,70037,2,5722
11722,37,0,18756,4,71218,2,5722
11722,38,0,18458,3,72202,2,5722
11722,39,0,18176,3,72822,2,5722
11722,40,0,17867,3,73298,2,5722
11722,41,1,17893,3,73874,2,5722
11722,42,1,18180,3,74434,2,5722
11722,43,1,18488,2,74761,2,5722
11722,44,1,18791,3,75157,2,5722
11722,45,1,19081,2,75305,2,5722
11722,46,0,18830,1,75120,2,5722
11722,47,0,18548,1,74534,2,5722
11722,48,0,18254,1,73972,2,5722
11723,0,1,6249,0,24699,2,5723
11723,1,1,6657,0,24328,2,5723
11723,2,1,7128,0,23973,2,5723
11723,3,1,7605,0,23648,2,5723
11723,4,1,8024,0,23301,2,5723
11723,5,0,8155,0,22967,2,5723
11723,6,1,8534,0,22633,2,5723
11723,7,1,8951,0,22270,2,5723
11723,8,0,9062,0,21936,2,5723
11723,9,0,8915,1,21862,2,5723
11723,10,0,8798,1,22120,2,5723
11723,11,0,8687,1,22314,2,5723
11723,12,0,8553,2,22859,2,5723
11723,13,0,8430,2,23653,2,5723
11723,14,0,8442,1,24313,2,5723
11723,15,0,8325,1,24457,2,5723
11723,16,0,8185,1,24693,2,5723
11723,17,0,8090,1,24914,2,5723
11723,18,0,7984,0,24782,2,5723
11723,19,0,7878,0,24390,2,5723
11723,20,0,7755,0,24032,2,5723
11723,21,0,7650,0,23655,2,5723
11723,22,0,7535,0,23285,2,5723
11723,23,0,7410,0,22928,2,5723
11723,24,0,7281,0,22585,2,5723
11723,25,0,7157,0,22226,2,5723
11723,26,0,7056,0,21887,2,5723
11723,27,0,6960,0,21568,2,5723
11723,28,0,6871,0,21208,2,5723
11723,29,0,6762,0,20869,2,5723
11723,30,0,6653,2,21063,2,5723
11723,31,0,6560,0,21028,2,5723
11723,32,0,6464,0,20687,2,5723
11723,33,0,6362,0,20369,2,5723
11723,34,0,6254,0,20051,2,5723
11723,35,0,6158,0,19772,2,5723
11723,36,1,6238,1,19861,2,5723
11723,37,1,6682,1,20125,2,5723
11723,38,0,7025,2,20857,2,5723
11723,39,0,6924,1,21591,2,5723
11723,40,0,6806,1,21782,2,5723
11723,41,0,6697,0,21481,2,5723
11723,42,1,6682,0,21160,2,5723
11723,43,1,7140,0,20845,2,5723
11723,44,0,7484,0,20551,2,5723
11723,45,0,7363,0,20209,2,5723
11723,46,0,7247,0,19919,2,5723
11723,47,0,7116,0,19615,2,5723
11723,48,0,7000,0,19325,2,5723
11724,0,3,55254,5,89043,2,5724
11724,1,3,56011,4,90198,2,5724
11724,2,3,56815,2,90318,2,5724
11724,3,2,57394,1,89558,2,5724
11724,4,3,58055,5,89952,2,5724
11724,5,3,58925,3,90670,2,5724
11724,6,3,59702,5,91424,2,5724
11724,7,3,60543,4,92220,2,5724
11724,8,1,60578,4,92966,2,5724
11724,9,1,60143,4,93760,2,5724
11724,10,1,59748,5,94965,2,5724
11724,11,1,59407,6,96440,2,5724
11724,12,2,59634,3,97233,2,5724
11724,13,2,59816,3,97595,2,5724
11724,14,1,59556,4,98095,2,5724
11724,15,1,59241,5,99042,2,5724
11724,16,0,58759,5,100457,2,5724
11724,17,0,57837,5,101710,2,5724
11724,18,2,57407,4,102892,2,5724
11724,19,2,57651,5,103864,2,5724
11724,20,1,57723,4,104611,2,5724
11724,21,1,57408,4,105307,2,5724
11724,22,0,56896,4,105939,2,5724
11724,23,0,56039,4,106470,2,5724
11724,24,0,55178,3,106864,2,5724
11724,25,0,54312,2,106938,2,5724
11724,26,0,53489,3,106594,2,5724
11724,27,2,52980,3,106777,2,5724
11724,28,1,52883,5,107082,2,5724
11724,29,2,53165,3,107811,2,5724
11724,30,1,53095,2,107477,2,5724
11724,31,0,52644,2,106947,2,5724
11724,32,0,51817,2,106381,2,5724
11724,33,0,51010,2,105806,2,5724
11724,34,0,50213,2,105546,2,5724
11724,35,0,49443,3,105325,2,5724
11724,36,0,48670,3,105343,2,5724
11724,37,0,47932,2,105337,2,5724
11724,38,1,47686,2,104884,2,5724
11724,39,1,47536,4,104972,2,5724
11724,40,1,47321,5,105699,2,5724
11724,41,1,47206,5,106852,2,5724
11724,42,1,47013,5,108048,2,5724
11724,43,1,46876,4,108883,2,5724
11724,44,1,46689,3,109393,2,5724
11724,45,1,46492,4,109566,2,5724
11724,46,1,46288,3,109749,2,5724
